H,B,A_raw,S_eff,V,R_resp_soc,R_rob_soc,R_sig_soc,CCI_soc,ASI_soc,regime
0.6365615373,0.5951773045,0.8825133356,0.9261825,0.4677550611,0.5616965423,0.5616965423,0.7034600193,0.3902870442,0.5059818562,"mixed regime"
0.791839527,0.6292162588,0.6127107528,0.434615204,0.5463612417,0.6480954893,0.5864830673,0.5414379106,0.2399117936,0.4366745388,"mixed regime"
0.8895512741,0.5207679192,1.337418826,0.5312576635,0.7495468844,0.7028640608,0.6553598103,0.619678715,0.4750662571,0.4201022917,"mixed regime"
0.6311999334,0.7826288987,0.7883560999,0.7796963108,0.4458823453,0.6039222547,0.6039222547,0.6774949062,0.3199973216,0.5132547583,"mixed regime"
0.7524102184,0.8326772477,0.6010052541,0.4129508472,0.1372136607,0.4413430019,0.434067004,0.4283326669,0.2787118049,0.3349720126,"mixed regime"
0.8003511164,0.5260011872,1.74307202,0.04653579476,0.6124764067,0.6364811524,0.3309679536,0.196149074,0.7679419249,0.1109476908,"mixed regime"
0.8858939025,0.3495724874,1.534562521,0.2044280125,0.6385032237,0.5825868584,0.4483896862,0.3636566712,0.6607773915,0.2189677395,"polarization risk"
0.7174764398,0.6627687326,0.5372577755,0.3043389759,0.3348485294,0.5420084001,0.4691847705,0.4180365147,0.2459657878,0.3355120331,"mixed regime"
0.9001845913,0.6058722,0.1701357867,0.02179728039,0.8062915544,0.76044575,0.3128972567,0.1537689222,0.06480756942,0.1444100574,"stable but stagnant"
0.6246997426,0.4218895815,1.354906875,0.4966987322,0.5892886177,0.5375258981,0.5270147956,0.5187540968,0.6264327632,0.3189520702,"polarization risk"
0.5757525086,0.6177440447,1.534407495,0.2046163071,0.4185546444,0.5299873745,0.4177670693,0.345357703,0.7559334347,0.1966804072,"mixed regime"
0.5283355919,0.03795269359,0.05827876657,0.00724906579,0.6160329824,0.2311632611,0.09727687706,0.04867234441,0.04554458503,0.04655214622,"constrained stability"
0.3981731202,0.5417925724,0.02371293454,0.005015599055,0.7820597759,0.5525628014,0.1705559743,0.0665970773,0.012529413,0.06577298046,"mixed regime"
0.6123283541,0.7776550224,1.787277965,0.0319568102,0.3487618691,0.5496675716,0.2699081154,0.1527948105,0.8897891487,0.08085283516,"fragmentation risk"
0.6724700039,0.412659531,1.180652845,0.834178344,0.3902776852,0.4766645335,0.4766645335,0.6131737741,0.6048204131,0.3820824867,"mixed regime"
0.7601064421,0.4378666502,0.4166508935,0.1509911077,0.5420269384,0.5650398151,0.4062535145,0.3120122139,0.1941293908,0.2612884469,"constrained stability"
0.4365073653,0.3778729475,1.365685262,0.4757224816,0.6099272113,0.465091564,0.465091564,0.469845756,0.7228146081,0.2727198584,"polarization risk"
0.9412893592,0.6544282873,0.5491255252,0.3232346909,0.3285053093,0.5870961086,0.5057214711,0.4488209753,0.2259827504,0.3660907751,"mixed regime"
0.2286289708,0.3272924239,1.395784888,0.4188452477,0.6452365259,0.3641346882,0.3641346882,0.3878093231,0.891708604,0.2050047889,"polarization risk"
0.4854230758,0.6618022422,1.348211173,0.5098611806,0.6340257321,0.5883717947,0.5676777479,0.5516478009,0.5739685145,0.3504821067,"mixed regime"
0.5730487011,0.5545177784,0.02947363884,0.005338039838,0.7425546698,0.6179383472,0.1883884673,0.07283525509,0.01431795052,0.07180712424,"mixed regime"
0.5534441528,0.1686249856,1.182346617,0.8313338448,0.1638859374,0.2482251639,0.2482251639,0.4276260476,1.042468009,0.2093673173,"fragmentation risk"
0.4051779704,0.07942635326,1.533412137,0.2058280988,0.9060286589,0.3077873698,0.2783327185,0.2568118356,0.9187798974,0.1338412165,"polarization risk"
0.325131276,0.2952949207,0.4140820924,0.1484924624,0.5567172597,0.3766891725,0.298478776,0.2477751281,0.2806152435,0.1934813203,"constrained stability"
0.3210938325,0.2468722371,0.4732148453,0.2140210067,0.7628179186,0.3925018434,0.3372837177,0.298757156,0.2836904301,0.2327330242,"mixed regime"
0.5269731063,0.5295661164,0.7820810374,0.7681072032,0.3464706192,0.4589778049,0.4589778049,0.5786623862,0.4200248258,0.4075015983,"mixed regime"
0.56750259,0.2699548445,0.457446346,0.1948825611,0.3960627976,0.3929533613,0.3297607792,0.286606077,0.2926193962,0.221725032,"mixed regime"
0.7159078584,0.4514060662,1.0436101,0.9894898395,0.6138257276,0.5832076374,0.5832076374,0.7398400953,0.4413945888,0.5132807498,"mixed regime"
0.3187573055,0.5349332253,0.146906388,0.01754196086,0.8615095568,0.5276427072,0.2253068986,0.1140570485,0.07570515798,0.1060300284,"mixed regime"
0.1860891273,0.2012967858,0.2690429368,0.05138939297,0.1846039375,0.1905166486,0.1372992206,0.10564676,0.379313523,0.07659372455,"constrained stability"
0.5310277467,0.4663381511,1.485014307,0.2706624906,0.3678317479,0.4499412292,0.3962541844,0.3579549051,0.8430626833,0.194217434,"mixed regime"
0.6537998591,0.612641084,1.305640841,0.59512752,0.6174516592,0.6276988033,0.6193925593,0.6128267731,0.5215709584,0.4027592468,"mixed regime"
0.7356904157,0.297740296,1.03574168,0.9929280817,0.8121454827,0.5624132136,0.5624132136,0.7263459857,0.4301271744,0.5078890876,"mixed regime"
0.3388686254,0.3640633659,0.7376421788,0.6822235259,0.6928395463,0.440501106,0.440501106,0.5363371291,0.4017062395,0.3826316199,"mixed regime"
0.2958075837,0.2529765016,0.1081204167,0.01204431912,0.8758482377,0.403186624,0.1676197352,0.08305779125,0.06790408345,0.07777645253,"constrained stability"
0.4999732836,0.463053828,1.71445579,0.05867056731,0.4492190748,0.4702680661,0.279488658,0.1843228378,1.013430559,0.09154665753,"mixed regime"
0.7270988858,0.2551804985,1.678765002,0.07733827728,0.5607205529,0.4703225609,0.2994990729,0.2087349724,0.9111348185,0.109220433,"polarization risk"
0.3107340467,0.3248969758,1.604351617,0.1314516753,0.3367683027,0.3239578982,0.2585579888,0.2158805279,1.303336515,0.09372513592,"polarization risk"
0.9095906674,0.6122149055,0.4909567977,0.2370265231,0.6656648334,0.7183484675,0.5444407376,0.4361571225,0.179711847,0.3697149636,"mixed regime"
0.8258227501,0.6867793902,0.871308268,0.9120972352,0.659945275,0.7206714876,0.7206714876,0.8012610831,0.3011553211,0.615807406,"constructive transformation"
0.3048523105,0.5812938258,0.1052359635,0.01170437386,0.4396630825,0.4271054047,0.17377542,0.08463518941,0.07017674139,0.07908524464,"constrained stability"
0.3400298198,0.07810705799,0.8515850236,0.8848189323,0.4278839483,0.2248249091,0.2248249091,0.4164845713,0.7952452858,0.2319931291,"mixed regime"
0.4970310491,0.7221046763,0.7433855179,0.6936145704,0.7656900554,0.6501479955,0.6501479955,0.6693602508,0.2821225487,0.5220719747,"mixed regime"
0.7612088895,0.6454184646,1.189804973,0.8186128284,0.633198267,0.6775816742,0.6775816742,0.7377585548,0.4378456534,0.5130999653,"mixed regime"
0.827739675,0.1946829095,0.8379043139,0.8641816529,0.4062440887,0.403028927,0.403028927,0.5680769774,0.4574473583,0.3897752973,"mixed regime"
0.4078294676,0.6503007562,0.1896588508,0.02604131432,0.7270575053,0.5777241751,0.2661988229,0.14321701,0.09245397971,0.1310966069,"mixed regime"
0.8073194557,0.5961998875,0.90052133,0.9465061507,0.5079223077,0.6252852708,0.6252852708,0.7535265473,0.3549934058,0.5561108593,"constructive transformation"
0.8055899904,0.4246870129,1.199343695,0.8019041764,0.7547377844,0.6367853227,0.6367853227,0.7064009726,0.4574504706,0.4846826612,"mixed regime"
0.7157815257,0.430191596,1.427720449,0.3619099327,0.6252045247,0.5774151481,0.5137670592,0.4679384384,0.6248380737,0.2879908133,"polarization risk"
0.763246112,0.5542423443,1.575256038,0.1590651015,0.2909436222,0.497421304,0.3740563338,0.2977879486,0.7945852431,0.1659369204,"fragmentation risk"
0.5051353201,0.820215528,1.158685819,0.8694490924,0.5783052009,0.6211039251,0.6211039251,0.7226037681,0.4589290983,0.4952973855,"mixed regime"
0.7571759741,0.952524598,0.47975292,0.2223171897,0.2052725818,0.5290150041,0.4259359071,0.3581337615,0.2049429975,0.2972205011,"mixed regime"
0.9317034875,0.2143295498,0.9713459164,0.9954489625,0.7872499262,0.5397062745,0.5397062745,0.7108781344,0.392782104,0.5104015426,"mixed regime"
0.5366293776,0.446200679,0.006066909283,0.004134660996,0.572387101,0.5155825021,0.1542885168,0.05877084725,0.003548926085,0.05856301145,"constrained stability"
0.7024205186,0.8107154523,0.9128629249,0.958694697,0.3548668308,0.5868273537,0.5868273537,0.7318748753,0.3718639852,0.5334893862,"mixed regime"
0.6084583515,0.3395176394,0.07872804271,0.008957774715,0.4511097807,0.4533759523,0.1699784617,0.07754293332,0.05017515598,0.07383809536,"constrained stability"
0.7016991485,0.5070933149,0.9177939708,0.963152513,0.3139578427,0.4816187546,0.4816187546,0.6578844822,0.457896696,0.4512558976,"fragmentation risk"
0.3711302975,0.4210117714,1.595320406,0.1396069418,0.2729669779,0.3493898251,0.2777854175,0.2312218095,1.18797154,0.1056786184,"polarization risk"
0.5376280347,0.3493002211,1.367289821,0.4726242928,0.291247218,0.3795894945,0.3795894945,0.4189430785,0.8777253614,0.2231120094,"polarization risk"
0.5102587055,0.4745666377,0.3040981842,0.06785102661,0.5888151548,0.5224228956,0.3136214492,0.2085031409,0.1611319428,0.1795688614,"mixed regime"
0.4755953891,0.5499474828,0.9932559753,0.9997473549,0.6038132436,0.540530863,0.540530863,0.7128561349,0.4577454884,0.4890127533,"mixed regime"
0.3936230891,0.6873946015,0.5194208779,0.2771793486,0.7798297661,0.5953360252,0.4917697833,0.4220477423,0.2207842691,0.3457185294,"mixed regime"
0.6030378085,0.7653544658,1.319008264,0.5681509262,0.6276817206,0.6616813307,0.6369459649,0.6178251143,0.5009488282,0.4116230365,"mixed regime"
0.7080213583,0.1033220729,0.6407526388,0.4882183222,0.7873647225,0.3861936607,0.3861936607,0.4291599249,0.3228132666,0.3244297103,"mixed regime"
0.6612809276,0.2762901378,1.063538546,0.9778210572,0.628123773,0.4859581502,0.4859581502,0.6656502541,0.5183813013,0.4383946598,"mixed regime"
0.7320789983,0.7317287484,1.179226171,0.8365611423,0.5437660865,0.6628878538,0.6628878538,0.736064705,0.441581385,0.5105953176,"mixed regime"
0.7346023908,0.6490019075,0.01910160604,0.004770316846,0.2251547132,0.4752547334,0.1504290264,0.05993159,0.01085819459,0.05928783119,"constrained stability"
0.3656390874,0.2097204863,0.6260028025,0.4597477806,0.5582037334,0.3498071937,0.3498071937,0.3955848435,0.4220137867,0.2781863631,"mixed regime"
0.5199348729,0.8397489136,1.761984097,0.03972933863,0.4016894991,0.5597528226,0.2889183015,0.1702150911,0.8593822007,0.09154389618,"mixed regime"
0.582288459,0.5542185553,1.228308625,0.7485761238,0.7080503138,0.6113563883,0.6113563883,0.669681246,0.5001432323,0.446411537,"mixed regime"
0.8589238583,0.3756269001,1.794219702,0.03006598697,0.6557517214,0.5958682756,0.2824109711,0.1554055785,0.8257967474,0.08511658198,"polarization risk"
0.80486074,0.3473772198,0.7821095936,0.7681603113,0.2891434565,0.4323928285,0.4323928285,0.5599980366,0.4173979845,0.3950887773,"mixed regime"
0.6266248805,0.1609408177,0.138876883,0.0162505601,0.3306273674,0.3218628698,0.1525703853,0.0839672121,0.1092861797,0.07569481495,"constrained stability"
0.3909522796,0.2599928481,1.085885625,0.9598486435,0.6233222858,0.3986568847,0.3986568847,0.5919988154,0.6490942989,0.3589842108,"mixed regime"
0.4754170387,0.5332455307,0.07001696129,0.008190136334,0.4241145221,0.4755122432,0.1722638147,0.07645747403,0.04362316311,0.0732615725,"constrained stability"
0.4723515872,0.5512962066,0.7050312677,0.6167017626,0.5346615603,0.5182943186,0.5182943186,0.5604680779,0.3395117117,0.4184122266,"mixed regime"
0.7991479609,0.7554052043,0.7723027922,0.7497365238,0.78173545,0.7785544505,0.7712477513,0.7654517955,0.2485257454,0.6130845105,"constructive transformation"
0.2789791774,0.6384115678,1.348460214,0.5093699695,0.4806577329,0.4407268305,0.4407268305,0.4703901525,0.7333469223,0.2713768066,"mixed regime"
0.7068675748,0.4886859636,0.04701962651,0.006438898881,0.4731448077,0.5467481657,0.1801123125,0.07408806568,0.02543236446,0.07225056303,"mixed regime"
0.7119187792,0.5530595438,1.209551919,0.7835224276,0.2466220635,0.4596332334,0.4596332334,0.5843182177,0.6136015062,0.3621205208,"fragmentation risk"
0.5361291317,0.28536275,1.550639119,0.1855439396,0.7393806335,0.4836281665,0.3806233112,0.3142551623,0.7986826947,0.1747140633,"polarization risk"
0.775979843,0.2725184528,1.369292769,0.468766347,0.5518760022,0.4886853144,0.4836275945,0.4796191335,0.657049676,0.2894416145,"polarization risk"
0.6810084896,0.4419216971,1.251628689,0.7034481582,0.1967972005,0.3897973859,0.3897973859,0.5084120682,0.7321500738,0.2935150227,"polarization risk"
0.9195789479,0.4524471086,1.409199104,0.39445748,0.5724381086,0.6198621599,0.5536322657,0.5057808792,0.5641091697,0.3233667375,"mixed regime"
0.5370350922,0.1521626401,1.674462281,0.07988088344,0.5432648081,0.3540849145,0.2440289117,0.1811792135,1.134081933,0.08489796514,"polarization risk"
0.4569876126,0.6624111085,0.827591508,0.8477774182,0.5197779723,0.5398626744,0.5398626744,0.6614281068,0.3797964919,0.4793664215,"mixed regime"
0.6720490019,0.252653459,1.237873995,0.7302591823,0.638184648,0.4767501597,0.4767501597,0.5775965997,0.6069088918,0.3594457674,"polarization risk"
0.6610947653,0.4665932057,0.02145319149,0.004894008158,0.5481792782,0.5529785022,0.1696084003,0.06589290375,0.01162474914,0.06513571738,"mixed regime"
0.3751914633,0.2461319744,0.2460104431,0.04249645013,0.4767739678,0.3531109399,0.2079799852,0.1361789054,0.1883582433,0.1145941522,"constrained stability"
0.4357558035,0.4504656676,1.072937807,0.9708773498,0.5251577941,0.4688834429,0.4688834429,0.6505934097,0.5706318603,0.4142239987,"mixed regime"
0.4696693827,0.6305052422,1.592873019,0.1418806624,0.4392756436,0.5066865294,0.3685830171,0.2857406909,0.8348245442,0.1557318882,"mixed regime"
0.855153828,0.1942262705,0.04348768462,0.006202110707,0.4345016403,0.4163397513,0.1454523651,0.06271033409,0.02669046483,0.06108007841,"constrained stability"
0.7091831435,0.6416674576,1.003040006,0.9999486589,0.633839174,0.6607175336,0.6607175336,0.7961569188,0.3791627863,0.577275523,"constructive transformation"
0.6460845535,0.278332482,0.9322143327,0.9747958604,0.7524759209,0.5133914352,0.5133914352,0.6851061954,0.4256133751,0.4805694218,"mixed regime"
0.416757866,0.5483471559,0.5375768696,0.3048385264,0.6264100855,0.5231176589,0.4570534579,0.4102618117,0.2624158539,0.324981511,"mixed regime"
0.9071165471,0.8259771845,0.5047157436,0.2559395849,0.1783019293,0.5112057471,0.43001258,0.3744462691,0.2155607615,0.3080440575,"mixed regime"
0.2563440999,0.1145785558,1.329208248,0.5476601256,0.9280746414,0.3009561289,0.3009561289,0.3940095609,0.8307793377,0.2152141182,"polarization risk"
0.258717529,0.5028485698,1.500102335,0.2492104705,0.3676274105,0.3629863716,0.3304146623,0.3064746122,1.027743173,0.1511407442,"mixed regime"
0.7285011926,0.2252337451,0.002764631147,0.003986347448,0.6168226412,0.4660237075,0.1417260865,0.05468688959,0.001614587116,0.05459873518,"constrained stability"
0.9566598312,0.283428391,0.3057547787,0.06872468569,0.6376515503,0.5570935155,0.3301598573,0.2172507077,0.1384821911,0.1908248626,"constrained stability"
0.7570400834,0.6855598379,0.7706881075,0.7466692055,0.7694165275,0.7363911906,0.7363911906,0.7409986719,0.2613913005,0.5874455227,"mixed regime"
0.1685323783,0.2500890225,1.684948134,0.07379894715,0.4921577341,0.274764591,0.1978031096,0.1520726084,1.51991261,0.06034836596,"polarization risk"
0.5442701598,0.5066344784,0.827925349,0.8483192391,0.4606166224,0.5026699893,0.5026699893,0.6361467592,0.4110460457,0.4508334516,"mixed regime"
0.4242889521,0.3420234593,0.7104481001,0.6276456901,0.07610311373,0.2226930593,0.2226930593,0.3549851803,0.6670194099,0.212946039,"mixed regime"
0.5010641759,0.3743097432,0.2366229437,0.03926312046,0.7818519519,0.5273306365,0.2754599445,0.163847122,0.1224321831,0.1459750749,"constrained stability"
0.5533639308,0.07440188579,1.247063599,0.7124016182,0.4141769946,0.2573911367,0.2573911367,0.4069608925,0.9597714278,0.2076573251,"polarization risk"
0.6171292576,0.370311106,0.5001256394,0.2495262947,0.5234863685,0.4927380309,0.4156627841,0.3627782061,0.2595911765,0.2880126607,"mixed regime"
0.53975477,0.565926772,0.9422139049,0.9816197228,0.4735724851,0.524945717,0.524945717,0.695724652,0.4477777868,0.4805465717,"mixed regime"
0.846562529,0.2992437773,0.1156993189,0.01297960394,0.8291691077,0.594441463,0.2285057753,0.1063475894,0.05250751375,0.101042119,"constrained stability"
0.7339216172,0.3756028199,0.5111833612,0.2651514984,0.1368630089,0.3353936757,0.3162566551,0.3017362695,0.3271271817,0.2273604773,"mixed regime"
0.442028495,0.164151274,0.01999269292,0.004816849854,0.3747866365,0.3007180805,0.106981931,0.04679841522,0.01837650946,0.04595394217,"constrained stability"
0.4988035183,0.7904028408,1.724037409,0.05434569736,0.2711379778,0.4745945912,0.2760790042,0.1789789089,0.9388017294,0.09231418879,"fragmentation risk"
0.3965456856,0.5396226033,0.2703679087,0.0519448781,0.5842826084,0.5000369611,0.2838816123,0.1804867763,0.1498437273,0.1569663529,"mixed regime"
0.3125070019,0.5036962575,0.1978461205,0.02802307715,0.6289529789,0.46261057,0.2295041903,0.1309937797,0.1181410375,0.1171531813,"mixed regime"
0.8612726644,0.9627823947,0.4556952956,0.1928329183,0.3755522529,0.6778179388,0.4950283681,0.3849849129,0.1691120246,0.3292968551,"mixed regime"
0.6263140112,0.4049597775,0.6707525739,0.547581643,0.9129582344,0.6140706054,0.5967273614,0.5832061112,0.2639761099,0.4614059606,"mixed regime"
0.784439101,0.8372950249,1.670326052,0.08238789509,0.7560479988,0.7918854634,0.4497411539,0.2860242379,0.590738214,0.1798059765,"mixed regime"
0.6803470886,0.3306826036,1.326009641,0.5540739347,0.8314561965,0.5719092021,0.5673972719,0.5638133703,0.5502381452,0.3636946826,"polarization risk"
0.4194945421,0.3124374746,0.2112008041,0.03153397189,0.6310148315,0.4356887374,0.2259835981,0.1336587477,0.1329201064,0.117977205,"constrained stability"
0.9113803683,0.4268599916,1.182237113,0.831518252,0.6853393653,0.6436210897,0.6436210897,0.7222523281,0.4432501318,0.5004346178,"mixed regime"
0.4418304786,0.6978961957,1.450691623,0.3235308617,0.3747161803,0.4870605815,0.439709821,0.4051657371,0.742363501,0.2325380076,"mixed regime"
0.8831124426,0.2336908457,1.02534726,0.9964370093,0.4376595326,0.4486744772,0.4486744772,0.642487501,0.5118706844,0.4249619413,"mixed regime"
0.789613823,0.467910763,0.2897715785,0.06066685127,0.6266598084,0.6140492516,0.3442629362,0.2166905232,0.1300329491,0.1917559336,"mixed regime"
0.5890865536,0.2461071499,1.708946322,0.06128320996,0.6922262767,0.4647119145,0.2800420394,0.1867474891,0.9454950103,0.09598970346,"polarization risk"
0.6596727651,0.7370594575,0.3653677352,0.1067201742,0.5613918361,0.6486828111,0.4131292304,0.2879577365,0.1540821205,0.2495123452,"mixed regime"
0.6751023273,0.8146297232,0.3885836937,0.1253265214,0.8734868496,0.7831808795,0.4953444524,0.3433550864,0.1359367086,0.3022660363,"stable but stagnant"
0.6990590558,0.149875028,1.406086391,0.4000581709,0.3004737973,0.3157547672,0.3157547672,0.3512350671,0.9596793854,0.1792308833,"polarization risk"
0.9753570278,0.7327867127,0.8618800861,0.8994390859,0.4618960389,0.6911332924,0.6911332924,0.77811948,0.3012331181,0.5979862249,"constructive transformation"
0.5613316255,0.4178308756,0.0547818763,0.006988142022,0.4916967563,0.4867498143,0.1684883109,0.07210758693,0.03341687713,0.06977589444,"constrained stability"
0.7562554298,0.1259810451,0.5544499906,0.3319204124,0.3768578812,0.329901106,0.329901106,0.3308082691,0.3489311351,0.2452373294,"mixed regime"
0.8467382221,0.8475711076,1.188394536,0.8210423699,0.402912071,0.6612695563,0.6612695563,0.7289079672,0.4308132796,0.5094361211,"mixed regime"
0.4009410608,0.4904987504,1.248195446,0.7101865022,0.8742966159,0.5560652375,0.5560652375,0.6207786133,0.5375977909,0.4037327688,"mixed regime"
0.5314086742,0.5685108316,0.2705411177,0.05201786215,0.8895108682,0.6453166646,0.3438490155,0.2077991224,0.1159488738,0.186208461,"mixed regime"
0.6094854539,0.5884209913,0.04011911523,0.005983620159,0.4395012514,0.54017839,0.1752443031,0.07120807917,0.02213282815,0.06966616981,"constrained stability"
0.6944334974,0.0673586449,0.1756075369,0.02292143082,0.5878468231,0.3018302242,0.1584464363,0.09461898289,0.1164440267,0.08475031495,"constrained stability"
0.3423572819,0.7016685823,1.67777059,0.07792004255,0.1719660353,0.3456883629,0.2381912838,0.1768148551,1.153754636,0.08209609958,"fragmentation risk"
0.6720940389,0.4508456617,1.157148556,0.8717974542,0.4100697516,0.4990053761,0.4990053761,0.6414235364,0.5694587162,0.4086909262,"mixed regime"
0.8569616842,0.4852053092,1.027366603,0.9958479162,0.223794069,0.453153328,0.453153328,0.6458351887,0.5088204055,0.4280398027,"fragmentation risk"
0.8170387739,0.3293585922,0.9546477301,0.9886382138,0.4970437549,0.5114094657,0.5114094657,0.6880019135,0.4430227021,0.4767783019,"mixed regime"
0.8126386661,0.2822717228,1.158882759,0.86914705,0.5637342286,0.5056846301,0.5056846301,0.645246759,0.53544661,0.4202339272,"mixed regime"
0.9411220021,0.7896253352,0.9335197294,0.9757455048,0.6170876419,0.7711483791,0.7711483791,0.8572891439,0.2993025681,0.6598071649,"constructive transformation"
0.2937687332,0.3615238112,1.177497176,0.8394325492,0.3631191546,0.3378551515,0.3378551515,0.5088566004,0.8681898952,0.2723794844,"mixed regime"
0.5199761969,0.5168885182,1.272549689,0.6618706184,0.6322730633,0.5538961453,0.5538961453,0.6001136216,0.5724382677,0.3816452664,"mixed regime"
0.9449604307,0.4782978312,0.6691291019,0.5443311385,0.4104244713,0.5703153938,0.5637052963,0.5584724223,0.279107551,0.4366109964,"mixed regime"
0.5748546647,0.3048083219,0.1565807404,0.01921665281,0.4144980803,0.4172238578,0.19328417,0.1044378707,0.1052682387,0.09449097244,"constrained stability"
0.5700232742,0.3497485492,0.8367785987,0.8624252417,0.375053729,0.4212895299,0.4212895299,0.5815593237,0.4876005152,0.3909378343,"mixed regime"
0.8458688169,0.3512327355,0.6222615778,0.4526202735,0.4047892795,0.4936005872,0.4830201533,0.4747193326,0.2984595419,0.3656019439,"mixed regime"
0.7323949937,0.9117366327,0.4008059989,0.13606395,0.6638752126,0.7624892791,0.4955769231,0.351085539,0.1429620203,0.3071716582,"mixed regime"
0.8756130744,0.09629153199,0.3429619246,0.09086976437,0.4505113238,0.3361517284,0.2423853471,0.1865877693,0.2060077254,0.1547152355,"constrained stability"
0.7197560005,0.7140895586,1.086168863,0.9595888137,0.716104478,0.7166461777,0.7166461777,0.817251946,0.3789054269,0.5926816517,"constructive transformation"
0.5170886102,0.3415884957,0.4097366771,0.1443354028,0.5371620844,0.456097669,0.3420870285,0.2717688081,0.2357618364,0.2199200527,"constrained stability"
0.2420492933,0.4866224367,0.5667859712,0.3525243692,0.1709092449,0.2720323173,0.2720323173,0.3056865922,0.4837653981,0.206020839,"mixed regime"
0.6801563345,0.4104469498,0.4283398301,0.1627516725,0.6041268355,0.5524987534,0.4070332072,0.3187635637,0.2038002207,0.2647977282,"constrained stability"
0.3975132101,0.8792760636,0.3378978786,0.08755920321,0.2590947608,0.4490676969,0.2984072099,0.2151826785,0.1842116837,0.1817096398,"constrained stability"
0.3234285447,0.7012399231,1.37749687,0.4530792342,0.431716256,0.4609082276,0.4589383871,0.4573685779,0.7191981661,0.2660359852,"mixed regime"
0.6775728689,0.7423563613,1.371224845,0.4650551106,0.7506569133,0.7227753127,0.6473342533,0.592691652,0.4866087934,0.3986870349,"mixed regime"
0.9551387256,0.6458664338,0.3025672615,0.06705170447,0.8407197546,0.803440044,0.4318347235,0.2627899973,0.1052935382,0.2377558433,"stable but stagnant"
0.8466851754,0.9033750741,1.132214285,0.9074520604,0.4857660375,0.7189064867,0.7189064867,0.7983447657,0.3831866946,0.5771778812,"constructive transformation"
0.9414306072,0.6357377953,0.2769514467,0.05477945534,0.3438669224,0.590408021,0.3258506669,0.2025404201,0.1232601243,0.1803147959,"constrained stability"
0.4761990092,0.3995156828,0.5317438199,0.2957820241,0.7848401453,0.5305192859,0.4584255623,0.4078711115,0.250943246,0.3260508523,"mixed regime"
0.9014702282,0.5866863033,0.9626284966,0.9922709722,0.249195428,0.5089000215,0.5089000215,0.6872764885,0.4285487578,0.4811011768,"fragmentation risk"
0.4428473933,0.65186496,1.706089848,0.0626749308,0.5622959801,0.5454968362,0.3175906023,0.2060288167,0.8640184171,0.110529389,"mixed regime"
0.4287953262,0.2665424873,0.9365602069,0.9778891786,0.9173397341,0.4715367705,0.4715367705,0.6547324992,0.4493588775,0.4517393927,"mixed regime"
0.4410498954,0.655775085,1.538175714,0.2000730412,0.3792822647,0.4787054704,0.3849004654,0.3232752624,0.8265283935,0.1769889061,"mixed regime"
0.3630963287,0.6389219188,0.1546346807,0.01886897502,0.03710797295,0.2049489159,0.1128941132,0.07006350077,0.1342291243,0.06177191121,"constrained stability"
0.8646143548,0.7470063908,0.4702748919,0.2103595294,0.5960189133,0.7274485235,0.5334481922,0.416221234,0.1715650564,0.3552694165,"mixed regime"
0.4698478097,0.2975288795,0.03025186447,0.005383007558,0.8763427369,0.4966534328,0.1602493692,0.06483218195,0.01676961626,0.06376290255,"constrained stability"
0.5122898286,0.7276943685,0.03320982058,0.005557067555,0.3249295926,0.4947866854,0.1610738066,0.0656312169,0.01924105401,0.06439224229,"constrained stability"
0.6955501857,0.118279747,1.38007604,0.4481876329,0.401927961,0.3209684606,0.3209684606,0.373002067,0.8980623225,0.1965172917,"polarization risk"
0.8109002625,0.5370162652,1.23352817,0.7386179461,0.7630622087,0.6926358112,0.6926358112,0.7129624432,0.4399778033,0.4951204397,"mixed regime"
0.6775147963,0.5715672912,1.709380413,0.06107395122,0.8291164947,0.6847529349,0.3742091748,0.2307697366,0.6970212875,0.1359851749,"mixed regime"
0.6516738296,0.8430037679,0.1304376949,0.01498403447,0.7958344171,0.7589750587,0.2844970839,0.1297651494,0.05065523651,0.1235087828,"stable but stagnant"
0.650965274,0.9689660567,0.3812779455,0.1192228314,0.6076865894,0.7264103318,0.4623558611,0.322115669,0.1417403947,0.282126892,"stable but stagnant"
0.3237120748,0.7985896002,0.6789219477,0.5639845507,0.6965222103,0.5646844645,0.5645094047,0.5643693959,0.2848623608,0.439245022,"mixed regime"
0.5994241732,0.313179368,0.9167475005,0.962226473,0.4854582614,0.4500144206,0.4500144206,0.6335039432,0.4960550266,0.4234496272,"mixed regime"
0.5917068241,0.7754400021,1.757187036,0.04137084266,0.8825836465,0.7398384275,0.3597710846,0.2020867092,0.6733803359,0.1207655575,"mixed regime"
0.8393107616,0.8736310337,0.9739977147,0.99625083,0.8404404546,0.8509798261,0.8509798261,0.9135272545,0.2861028565,0.7103065279,"constructive transformation"
0.3494755356,0.8501600707,1.782090792,0.03343525224,0.5847308387,0.5579875308,0.2760701947,0.1572300467,0.8649092898,0.08430975575,"mixed regime"
0.7711883693,0.3504550231,0.9445499057,0.9830633271,0.7312166751,0.5824781191,0.5824781191,0.7371662804,0.3878516382,0.5311564004,"mixed regime"
0.2258521501,0.5918940375,1.735179656,0.04965196202,0.3569810016,0.3627196631,0.2206289145,0.1482297893,1.243538943,0.06606963062,"mixed regime"
0.6526869809,0.5288722356,0.1583763662,0.01954240497,0.7107043692,0.6260104282,0.2631362481,0.1315406447,0.07347888019,0.1225367794,"mixed regime"
