dataset_id,family,source_name,source_url,license_or_terms,local_path,sha256,download_tls_mode,archive_sha256,notes
dubois_dubois23,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois23.cnf,8e40b75d1c8e4ec86aa6538d871cbfe6435c6b50f8128f9e7cb9b727a2b905cb,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois24,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois24.cnf,b85663a68ec76c176d1f8678cb8406216c5e539a976e741012b5adc7ad70aaca,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois25,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois25.cnf,82ded7ea789cb2aca4110512730ad9eb1e0261f91cc6caf02d227d3b2f812e0c,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois26,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois26.cnf,c00826a01ddc332f7886017e2e2af31114c92ae97cd8e420cbe3fe543e4ed60c,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois27,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois27.cnf,4fbcf8ecca5cc8bf5822599c86c63227b08460e35a876bb0230c2439cbc81a80,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois28,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois28.cnf,f2da676017587d0d900a504b465da30624867ae7e879f93fedf329af50cf9a71,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois29,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois29.cnf,e84e30ebcb47fca67551bab6e26f5f4e4e5a04bb1924008b24081ea441d24883,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois30,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois30.cnf,5ab95e48051afa9d7410d52fb07ead3e8a4ec97243d9f9c3f36aa0ebe78d4059,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois50,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois50.cnf,417ea88d5df96c7e6da2250cbe6da7effd012d7de0b0e037ee086254e4e2fc59,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
pigeon-hole_hole10,satlib_dimacs_pigeonhole,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/PHOLE/pigeon-hole.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/pigeon-hole/hole10.cnf,a8c786ce602fd368158c216bdf58882a3aa1b9cd844f78eb24487fc12711c56f,tls_verification_disabled_opt_in,092c4682d1a9d25451e8661af0afa3635943173b07164db495f4f0e11e806ee0,DIMACS pigeon-hole instances mirrored by SATLIB. Expected status: unsat.
pigeon-hole_hole6,satlib_dimacs_pigeonhole,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/PHOLE/pigeon-hole.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/pigeon-hole/hole6.cnf,1c2da59d23617fa81637a8a56c359002eaaa807a27d70fb684645f84e2361fd7,tls_verification_disabled_opt_in,092c4682d1a9d25451e8661af0afa3635943173b07164db495f4f0e11e806ee0,DIMACS pigeon-hole instances mirrored by SATLIB. Expected status: unsat.
pigeon-hole_hole7,satlib_dimacs_pigeonhole,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/PHOLE/pigeon-hole.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/pigeon-hole/hole7.cnf,225791cbb02429d71bae87f331460d456ee11fecc384a6af049813f42e6319ab,tls_verification_disabled_opt_in,092c4682d1a9d25451e8661af0afa3635943173b07164db495f4f0e11e806ee0,DIMACS pigeon-hole instances mirrored by SATLIB. Expected status: unsat.
pigeon-hole_hole8,satlib_dimacs_pigeonhole,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/PHOLE/pigeon-hole.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/pigeon-hole/hole8.cnf,e63ad9adca73c42dab2f89a3cec77dbf7800d595f72ce740b32004431e1bfd84,tls_verification_disabled_opt_in,092c4682d1a9d25451e8661af0afa3635943173b07164db495f4f0e11e806ee0,DIMACS pigeon-hole instances mirrored by SATLIB. Expected status: unsat.
pigeon-hole_hole9,satlib_dimacs_pigeonhole,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/PHOLE/pigeon-hole.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/pigeon-hole/hole9.cnf,e5821911954338bdf496866bdbdf2bab123cbc09dd8e6d19a38277f393bc30c6,tls_verification_disabled_opt_in,092c4682d1a9d25451e8661af0afa3635943173b07164db495f4f0e11e806ee0,DIMACS pigeon-hole instances mirrored by SATLIB. Expected status: unsat.
